CUSTOMER_NUMBER,BENFORD_DEV,ACTIVITY_SEQ_RARITY,TRANS_AMOUNT_Z_SCORE,BALANCE_COVERAGE_RATIO,SPIKE_1H_VS_24H,SPIKE_24H_VS_7D,SPIKE_7D_VS_30D,TRANS_AMOUNT_VS_30D_AVG_RATIO
38406,-0.6309682,-0.061631836,8.24427,0.03545995,0.28367943,-0.11125275,-0.19634241,2.4063978
38568,-0.73450446,-0.13180599,3.7254546,-0.17086795,0.0884259,-0.11125275,-0.028764287,5.504539
38572,0.7668685,-0.1698198,7.0001063,0.53994656,-0.42653146,-0.09987366,0.3608251,4.5136466
39007,-0.7834096,-0.12278837,3.8546863,-0.5251308,-0.21603346,-0.1129333,0.023432842,5.46798
39221,-0.64306104,0.21430723,6.7698784,0.33560157,-0.020558715,-0.11125275,-0.03936686,4.2918754
39907,-0.5512879,-0.13412257,6.9516726,1.3992306,-0.40526703,-0.0932597,-0.15272014,4.166828
40133,2.596805,-0.00028597936,4.272293,-0.42059004,-0.05850739,-0.09647529,-0.23004995,5.872105
40133,2.8608966,-7.815659e-05,3.282631,-0.56194645,-0.39706993,-0.09647529,-0.16824481,2.6881516
40202,-0.19230424,-0.023469504,8.763711,1.2464359,1.2536196,-0.10186993,-0.2989808,3.6391735
40310,0.46484053,-0.14847146,2.938998,-1.3418764,-0.40422505,-0.053307507,0.19600399,6.3390675
40670,-0.7337269,-0.10093972,6.625341,-1.3548224,-0.047846552,-0.10755261,-0.17248052,4.1250854
40689,3.3020272,-0.048140362,8.591654,-0.89420193,-0.48714614,-0.09349109,0.18223786,2.9293034
40749,-0.74394196,-0.12012958,3.7683177,-0.7889522,-0.43597314,-0.10736111,-0.12824716,5.4177275
40749,-0.7079163,-0.13097973,6.7571,-0.34928426,0.050776903,-0.11125275,-0.23067485,4.0789285
41132,-0.5599191,-0.053996254,5.891582,2.8167946,-0.40759838,-0.07040666,-0.10239016,-0.46438926
41139,0.18688926,-0.05154773,8.278746,0.33218735,-0.5601481,-0.1026109,0.20824014,2.4462767
41413,0.64693224,-0.17176507,4.0303974,0.31042904,-0.1544744,-0.10285785,-0.21854292,5.8433547
41413,0.54664063,-0.17884396,7.081754,0.4848274,0.13473324,-0.10285785,-0.29513356,4.2990046
41500,-0.78364927,-0.10828066,3.194974,-1.1958421,-0.024859572,-0.10456842,0.12828933,6.1246276
41670,-0.77630424,0.7202152,6.5733094,-0.30295303,-0.5892587,-0.11953343,0.16749947,4.3508997
41670,-0.67771524,0.83028823,8.542609,-0.38947842,1.0558087,-0.12251761,-0.18303868,2.4088557
41928,-0.7679181,-0.10263352,6.51445,-1.364127,-0.39939725,-0.10755261,-0.12933081,4.125107
42075,2.8406143,-0.18029942,1.2320948,-0.082285225,0.044849753,-0.039884295,0.28001133,2.8043792
42159,-0.7737076,-0.10704771,6.560824,-1.3114947,-0.48452926,-0.10456842,0.23301537,4.184233
42303,0.671696,-0.054701116,6.1628156,1.4582065,0.8652447,-0.08202983,0.38738474,-0.20471852
42349,2.9746246,0.22151491,3.6655211,-1.1654985,0.26688415,-0.0939913,-0.15890883,1.9242128
42349,2.7910495,0.22181779,3.011037,-1.1362094,0.39886022,0.57543755,-0.12750559,1.0468411
42349,2.764423,0.22151491,4.539261,-1.156452,1.009922,-0.07995809,-0.18341127,1.647432
42523,-0.6490827,0.4500831,4.151266,-0.97568965,0.8157808,-0.096043944,-0.20058414,5.473445
42523,-0.6819077,0.370597,2.912495,-1.2330854,0.69902974,-0.057682622,-0.17009196,6.1099863
42523,-0.630632,0.4490427,4.270352,-0.9561674,0.7559086,0.19405416,-0.18904436,5.4695716
42523,-0.68864584,0.3406768,6.9731083,-0.75617707,-0.07391553,0.65887487,-0.19926742,4.2985616
42523,-0.6760657,0.3754566,7.137825,-0.2934251,0.043273047,0.9128023,-0.21749851,4.3314953
42943,-0.5833,-0.14259163,4.0449924,2.865297,0.49104342,-0.081455685,0.30517504,3.1114175
43042,-0.7199324,-0.11442509,3.8723426,-0.9534912,0.123883344,-0.10437692,0.2529157,5.4435964
43137,-0.5833,-0.14069003,2.860749,2.7766206,0.821748,-0.081455685,0.31775224,3.2448702
43580,-0.83135855,-0.13033159,3.759685,-0.5453494,-0.49212366,-0.10736111,0.032537818,5.4618235
43721,-0.8366133,0.15498783,7.9152303,-1.4642643,-0.50855714,-0.10755261,0.04307276,3.029536
43733,-0.7234285,-0.12990436,3.1400685,-0.21541716,0.0884259,-0.11125275,-0.042088516,6.1348214
43881,-0.21205834,-0.059394144,4.3729177,2.5527492,0.7022102,-0.06659849,-0.04246036,0.86276597
43986,0.33722174,-0.15169263,8.673018,-1.5192035,0.80221844,-0.09915771,-0.21556233,3.2262836
44033,-0.63363,-0.13425185,1.7413185,3.5596595,-0.47112942,-0.044653315,0.09619904,2.8104856
44460,0.91085947,-0.17076048,8.208935,0.0834615,-0.37843308,-0.10285785,-0.22409508,3.2678185
44574,0.5076441,-0.1501708,6.955131,-1.208564,-0.14062734,-0.09915771,-0.14025763,4.3060384
44574,0.5363358,-0.14975116,6.8509703,-1.2252901,-0.33164805,-0.09915771,-0.17158999,4.2747416
44677,-0.53567773,0.534582,4.2942653,0.44277257,0.8332321,0.49994367,-0.19954966,5.7864676
44677,-0.58266085,0.43486634,6.9403815,0.6783136,-0.48138794,0.69272316,-0.14617705,4.386059
44691,0.43570822,-0.16935095,6.8545694,-0.09374408,-0.44160736,-0.10559509,0.13172737,4.4594765
44770,0.26612094,-0.17130211,4.282737,-0.60224354,0.6641179,-0.10170345,-0.24097642,5.6105385
44770,0.26612094,-0.17130211,4.2843328,-0.6006472,0.6609252,-0.10170345,-0.24097642,5.6105385
45153,2.276361,-0.049897615,8.689506,-0.7925277,-0.5115266,-0.095982015,0.24807581,2.7028632
45485,4.447816,-0.06566099,0.67796874,0.7523821,1.8048604,-0.031177055,0.3623625,-0.6535233
45485,4.447816,-0.070161514,0.6476406,0.88429135,2.4351068,-0.025136683,0.39246497,-0.552199
45485,4.447816,-0.070161514,0.6476406,0.88429135,2.4351068,-0.025136683,0.39246497,-0.552199
45485,4.447816,-0.070161514,0.6476406,0.88429135,2.4721155,-0.025136683,0.39246497,-0.58920777
45485,4.447816,-0.070161514,0.6476406,0.88429135,2.4351068,-0.025136683,0.39246497,-0.552199
45485,4.3578053,-0.07109713,0.604037,0.7897518,2.2539134,-0.025894307,-0.25505677,-0.42812622
45485,4.3578053,-0.07109713,0.604037,0.7897518,2.2539134,-0.025894307,-0.25505677,-0.42812622
45485,4.3578053,-0.07109713,0.604037,0.7897518,2.2539134,-0.025894307,-0.25505677,-0.42812622
45485,4.3578053,-0.07109713,0.604037,0.7897518,2.2539134,-0.025894307,-0.25505677,-0.42812622
45485,4.3578053,-0.07109713,0.604037,0.7897518,2.2539134,-0.025894307,-0.25505677,-0.42812622
45485,3.4029157,-0.06632585,3.777642,0.34706908,0.60685676,0.2995928,0.28653955,-0.7239768
45485,4.3578053,-0.0709819,0.604037,0.76065284,2.149936,-0.025894307,-0.25505677,-0.43857166
45485,4.443426,-0.07462276,0.5895488,0.47721305,1.4776989,0.045027297,0.357869,-0.6571393
45485,4.374712,-0.06987091,0.37051228,0.7594138,2.2393188,-0.025136683,0.14561608,-0.49386021
45485,4.387488,-0.07026958,0.63198555,0.7886371,2.40327,-0.025894307,-0.026567971,-0.42282414
46003,0.7208195,-0.172111,8.450631,0.5606003,-0.45983627,0.19099797,0.3608251,3.4381819
46003,0.6831938,-0.17063312,8.295448,0.4535341,-0.412914,-0.10285785,-0.071882896,3.3086064
46270,-0.5419604,-0.14150335,7.297617,2.1537175,0.4944919,-0.081455685,0.29964796,4.346995
46270,-0.5504921,-0.13433437,7.059299,2.1874175,-0.3487776,-0.08443987,-0.15272014,4.202511
46270,-0.55658305,-0.13565391,7.2332134,2.1080081,0.2169825,-0.08702788,0.20805575,4.2496533
46270,-0.6201689,-0.13433437,6.7413135,0.9215124,-0.43572852,-0.10186993,-0.15935342,4.253949
46270,-0.5999747,-0.13662559,7.088554,0.93922526,-0.43572852,0.84763694,-0.15090197,4.3782673
46973,-0.72640353,-0.12784317,3.193971,-0.39243385,-0.20322223,-0.11125275,-0.15408425,6.0990167
46973,-0.68102294,-0.13487683,6.9412446,-0.19165273,0.68324137,-0.11125275,-0.23067485,4.089918
46973,-0.6774611,-0.13716805,8.604836,-0.23986717,0.49359697,0.83740175,-0.22222342,3.1062531
46973,-0.72985184,-0.12779793,3.2078972,-0.3673918,-0.20820236,-0.11125275,-0.15408425,6.068432
47007,-0.772182,-0.12932517,7.9904,-0.49237585,-0.474739,-0.11125275,-0.15794322,2.912908
47982,0.7224883,-0.16913915,8.358338,-0.26652843,-0.43051112,-0.10285785,-0.05197178,3.175519
48223,-0.5412922,0.9316101,3.7510846,2.3188112,0.40160906,-0.07487917,0.19679491,1.0878657
48592,-0.730768,0.7480017,3.0379162,-0.8031218,-0.50379723,-0.11862598,-0.12352225,6.2027507
48648,-0.74229145,-0.1366607,6.6994243,-0.13241485,0.287021,-0.11125275,-0.02804608,4.1569734
48981,1.0519475,-0.16889991,7.005087,0.38968876,-0.46752807,-0.09987366,0.35002866,4.4612427
49095,0.45704502,-0.15165278,6.8382506,-1.2413868,-0.35492954,-0.09915771,-0.17158999,4.2747416
49103,0.99068356,-0.1707977,4.214488,-0.14147876,0.07898505,-0.09987366,0.39557153,5.7490125
49103,0.89926845,-0.05033729,8.402578,-0.40967947,-0.42918143,-0.10285785,-0.17044601,2.318885
49103,0.8863423,-0.17717807,4.2611,-0.17733304,0.18329188,-0.10285785,-0.26130855,5.5696945
49687,-0.022111818,-0.17186314,7.206793,2.2647872,-0.3785876,-0.078782216,-0.07359128,4.158439
49687,-0.12096115,-0.0601822,9.093541,2.396579,0.73124534,-0.078782216,-0.23282838,3.1565843
49687,-0.007880888,-0.17186314,3.352835,1.2806867,-0.4439269,-0.08760205,-0.07430948,6.4534583
50039,0.6538788,-0.047807734,8.843293,1.7648253,-0.28124857,-0.087452814,0.2717215,2.9654057
50236,-0.6071916,-0.1333184,3.13863,0.43470404,0.010949031,-0.11125275,-0.20427456,6.2713847
50239,0.0671597,-0.15246387,6.922498,0.6544797,-0.035674833,-0.10559509,0.12929234,4.396127
50553,0.047916,-0.17376475,6.8583984,1.0121021,-0.4518341,-0.096212275,-0.031052914,4.4359484
50553,0.13599764,-0.17869979,6.981342,1.0069615,0.06522797,-0.09817701,0.40765345,4.4836664
50945,0.6808647,-0.17023942,7.3864613,2.0328228,-0.061051846,-0.07306078,0.41582727,4.473592
51035,-0.61452144,-0.138668,3.791466,0.4957586,0.01836838,-0.10877111,-0.19095036,5.5832677
51224,-0.5681012,-0.13551274,7.2443776,2.2614982,-0.24511966,-0.081455685,0.28287536,4.1702237
51247,-0.55299044,0.024958193,2.5200093,2.8717923,0.024012718,-0.08443987,0.017313555,3.0632865
51496,-0.73847944,0.029291458,3.680182,0.04819352,-0.4976452,-0.11125275,-0.001900706,5.7079616
51805,2.752287,-0.16074115,7.276304,-0.65046656,0.17656553,-0.09647529,-0.25615832,4.359445
51945,-0.5979683,-0.14391232,3.6460733,0.35089934,0.9511872,0.7421432,-0.19582313,2.6131845
51945,-0.5635936,-0.14391232,7.017596,0.71277666,0.49785814,0.21554744,-0.22666603,4.19091
51945,-0.6029044,-0.14287192,7.0036373,0.44864115,0.7307909,-0.11020924,-0.22666603,4.1292863
52336,-0.78036183,0.07888746,7.9200053,-0.9852966,-0.47103068,-0.10736111,-0.15063861,2.9902956
52456,0.32281035,-0.17155723,8.251556,1.0856744,-0.40547475,-0.096212275,-0.22782092,3.39663
52921,0.95110786,-0.17460898,7.3103623,0.5558143,-0.40107897,0.863056,-0.06343145,4.5055146
53531,-0.47420588,1.1032171,2.6163695,2.7474353,0.78608066,-0.040487092,0.21207319,1.4147215
53531,-0.402204,1.0281703,3.143333,2.3962462,0.5876001,0.5488459,0.19560038,0.114682324
53683,0.12863179,-0.17813165,7.37091,2.1228628,0.18617065,-0.078782216,-0.05035835,4.1081347
53683,0.22207774,-0.17813165,7.725375,2.041789,1.0148591,-0.07579802,0.24711458,4.152206
53941,0.70109123,0.5689236,8.596229,1.5892149,-0.42800537,-0.19229199,-0.21019584,3.5359042
53941,0.76068705,0.5930564,6.066995,1.58875,-0.17898367,-0.07530411,0.27627128,-2.322388
54018,-0.6265223,-0.12827311,3.765413,0.7962285,-0.4361521,-0.107442126,-0.123637736,5.729076
54286,0.53508157,-0.17106612,8.2656355,0.26084855,-0.41915706,-0.10285785,-0.2225428,3.2429183
54286,0.48366806,-0.1800948,7.2110863,0.49444523,0.6589412,-0.101814345,-0.29513356,4.35315
54286,0.50115705,-0.17628045,7.377553,0.5257609,0.011830262,0.863056,-0.28668213,4.461558
54318,-0.3659228,-0.17170724,4.1522326,-0.6982811,0.7844683,-0.10437692,0.3219228,5.58529
54637,-0.65211207,-0.13361111,6.903218,0.9947526,-0.23879239,-0.098885745,0.29556987,4.3993535
54791,0.087168336,-0.17739524,7.0240455,-0.24633116,0.24375586,-0.10559509,-0.23383518,4.1769853
55160,-0.54667544,-0.055897873,4.110844,2.9860685,-0.40759838,-0.07040666,-0.09039018,2.0159647
55428,1.9882512,-0.14115138,8.503171,-1.3916427,-0.43120837,-0.09915771,-0.043289818,3.3460875
55490,-0.48255926,-0.15138927,6.649022,-1.3175415,-0.035295933,-0.10755261,0.0028239954,4.2042127
55490,-0.49954808,-0.05386641,8.574179,-1.524768,0.950266,-0.10456842,0.16519137,2.43144
55634,0.6577537,-0.04530505,6.654601,2.961183,-0.2594913,-0.06079159,0.2529164,-1.4973179
55755,-0.77537006,-0.04725199,7.9949803,-0.44864023,-0.5085742,-0.11125275,-0.114717804,2.2230115
56038,-0.5420602,1.0242457,6.977,0.9632685,0.5440918,-0.12003597,-0.048733365,4.3963366
56038,-0.6259485,0.8359007,3.054441,0.53714436,-0.29041356,-0.11953343,0.14971954,6.5052047
56038,-0.5243974,1.0264889,6.98309,1.078014,0.39657936,-0.11313481,-0.22194113,4.3165584
56097,0.3665587,-0.17813165,7.298242,2.0421724,0.20242651,-0.078782216,-0.05035835,4.3098645
56176,-0.68541414,-0.13412257,6.653311,0.2868136,-0.45966402,-0.11125275,-0.15935342,4.1381073
56176,-0.6838276,-0.13487683,6.8458047,-0.19950464,0.45250767,-0.11125275,-0.23067485,4.105333
56525,-0.19567095,-0.17376475,6.780517,1.0629935,-0.48223183,-0.10186993,-0.010446724,4.4299855
56525,-0.15803178,-0.1812633,8.372332,1.1198102,0.29355907,-0.10877111,-0.10059292,3.4430656
56920,-0.6781034,-0.1345422,6.775021,0.31563637,-0.20814557,-0.11125275,-0.1379977,4.159446
56920,-0.655961,-0.14150335,8.569706,0.42491204,1.0484244,-0.10826856,0.23177,3.362355
56920,-0.65990674,-0.14150335,6.8856726,0.41638827,0.2988916,-0.10826856,0.2092777,4.188954
56980,-0.6886757,0.87031204,3.9917889,-1.2273073,0.3533751,-0.12641566,-0.15855215,5.4597507
57484,2.1545823,-0.057592332,8.767878,0.82378775,0.26049167,-0.0949011,0.39756602,2.9497797
57552,-0.7779737,-0.13598233,2.6767745,-0.17879337,0.13471468,-0.061074063,0.31928423,6.1856713
57757,3.2918782,-0.15392113,8.572625,-0.85443044,-0.090735815,-0.09647529,-0.24523184,3.2412388
57887,-0.64008826,-0.13509311,4.0782833,2.082522,-0.4416607,-0.081455685,0.21158992,5.7664557
57941,-0.72155356,1.0772402,3.9910638,-1.3982283,0.38732243,-0.123431474,0.15472798,5.3520536
58054,-0.5269514,0.51885134,8.471149,1.2430525,0.6049054,-0.09159627,-0.22194113,3.490765
58353,-0.4834454,-0.15108737,7.887095,-1.4349717,-0.4520037,-0.10755261,-0.14173973,2.9644442
58353,-0.4388102,-0.1440483,3.897684,-1.267682,-0.17224522,-0.10755261,-0.13561924,5.54569
58385,-0.87007356,-0.04727854,8.1030655,-0.7969634,-0.5949631,-0.10437692,0.17336982,2.150734
58391,0.072889626,-0.17439689,4.056008,-0.25879145,0.028456103,-0.10559509,-0.26130855,5.4782457
58391,0.07423308,-0.17175306,6.761154,-0.20029967,-0.41941962,-0.10559509,-0.21096835,4.263358
58391,0.18014109,-0.17589088,6.9183865,0.47123712,0.028512888,-0.10559509,-0.29513356,4.23581
58731,0.40019473,-0.060312334,6.9443007,3.1463041,0.72063434,0.097845025,0.38487148,0.12108254
59168,-0.61927855,-0.13855025,6.8822775,0.959192,0.060635574,-0.10186993,-0.03777315,4.257968
59360,-0.6524306,-0.13400482,3.4068818,2.081571,-0.4416607,-0.081455685,0.14788611,6.411766
59630,-0.7381093,-0.13340329,3.6650302,0.4341327,-0.5337887,-0.10826856,0.22428446,5.732235
60051,-0.6590496,-0.13632607,3.338562,1.6003464,-0.07363571,-0.09027551,0.21558283,2.7111175
60112,-0.5994692,-0.14352271,3.8857417,0.44837803,0.2169635,-0.11125275,-0.20427456,5.556466
60112,-0.6034455,-0.138668,3.791466,0.4957586,0.01836838,-0.10877111,-0.20427456,5.585516
60112,-0.5758475,-0.14352271,6.9560213,0.97417957,0.22256415,-0.10186993,-0.22666603,4.16876
60200,0.72655636,-0.1698198,8.378142,1.0995071,-0.484565,-0.09739202,0.3608251,3.6066318
60285,-0.5564967,-0.13671567,7.2504,2.091352,-0.1981975,0.12114954,0.081361376,4.313273
60366,-0.7581114,-0.116326705,7.987378,-1.1754907,0.05040457,-0.10736111,-0.018271143,2.898288
60805,-0.72154385,-0.143552,2.7534218,-0.20757893,0.30153805,-0.06405826,-0.042088516,6.0652237
60933,-0.8657949,-0.12726055,7.985697,-0.35878864,-0.5554761,-0.10826856,0.13108315,3.0257246
61198,-0.16196564,-0.17345464,7.078852,1.1247463,0.540586,-0.10186993,-0.10443319,4.3749228
61372,-0.5911756,0.007886963,2.7707045,0.50083727,0.45160702,-0.06405826,-0.20427456,6.368073
61372,-0.62678427,0.019713849,7.0124245,0.94487923,-0.48168945,0.5674944,-0.00836554,4.500535
61372,-0.5773017,0.02200507,7.0754404,2.203411,-0.39473853,-0.08443987,-0.0101837125,4.3514953
61626,0.5716739,-0.17134543,4.27553,1.9974785,-0.2718497,-0.07604497,-0.1987962,5.7819195
61626,0.60865325,-0.052048244,3.8478537,2.4219773,-0.33024698,-0.06201176,-0.16866532,1.8924261
61646,-0.86701,-0.12001184,7.9691563,-0.9199757,-0.54955673,-0.10437692,0.14180778,2.9847171
61750,-0.5013441,-0.079770565,8.762511,4.1483493,0.25097793,-0.08443987,-0.17627421,2.5966709
61750,-0.53165823,-0.07257393,8.629268,4.1385455,-0.08753117,-0.08443987,-0.024554677,2.6267753
62275,2.0645554,-0.17811051,4.1092134,0.21198665,0.21410657,-0.10036693,0.016631238,5.7964015
62287,-0.762989,-0.1273783,6.5844245,-0.27620107,-0.44641432,-0.11125275,-0.15794322,4.1373305
62461,-0.6990881,-0.116270036,2.6642804,-1.3320409,0.9099871,0.4826238,0.5436389,6.228401
62461,-0.7445527,-0.116270036,2.9851828,-1.3375691,1.0440593,0.46487936,0.2842164,6.1523776
62461,-0.6797682,-0.11019208,3.819977,-1.2015073,0.7491011,0.8684888,-0.011915367,6.249205
62461,-0.7114214,-0.110309824,3.9865785,-1.2013326,1.2676463,0.8684888,-0.16922422,6.089512
62461,-0.7114214,-0.110309824,4.6599817,-1.1936044,1.2521898,0.8684888,-0.16922422,5.423836
62461,-0.7212397,-0.117768526,7.3417945,-1.1821241,1.0344739,0.80336183,-0.21091463,4.082496
62461,-0.662437,-0.110309824,3.8401682,-1.1936872,0.71451735,0.8684888,-0.15626156,6.214524
62461,-0.6708015,-0.12991932,7.304931,-0.7039803,0.73696095,0.8686803,-0.2149188,4.1847587
62461,-0.6523709,-0.117768526,4.510088,-1.0770259,0.7227442,0.8684888,-0.16636541,5.491542
62461,-0.6667537,-0.121688776,7.2538466,-1.0131985,0.7958044,0.8686803,-0.22862275,4.146311
62461,-0.7162661,-0.12991932,7.397528,-0.69716024,1.058855,0.80355334,-0.24861632,4.0977726
62461,-0.662437,-0.110309824,4.5122137,-1.1970923,0.6546451,0.8684888,-0.14472178,5.525168
62461,-0.6757751,-0.117768526,7.17509,-1.19538,0.7125798,0.6484097,-0.1772171,4.1546254
62461,-0.711574,-0.1276281,6.7650294,-0.7523751,0.24840358,-0.10736111,-0.22337027,4.0390487
62461,-0.7029322,-0.1123464,2.7731862,-1.2484328,0.03171757,0.40173134,-0.14472178,6.150396
62461,-0.6661464,-0.13812567,7.015694,-0.33058465,0.46611184,0.17988884,-0.23067485,4.0940623
62461,-0.739032,-0.1276281,7.024425,-0.73913026,1.0800669,-0.10736111,-0.25706777,3.9923332
62461,-0.6684972,-0.121688776,6.974167,-1.0397332,0.7958044,0.15222599,-0.23707418,4.0559034
62461,-0.6523709,-0.117768526,4.510088,-1.0770259,0.7125798,0.8684888,-0.15482564,5.490166
62461,-0.6667537,-0.121688776,7.2176027,-1.0177075,0.7482018,0.80355334,-0.21924905,4.146311
62461,-0.6715223,-0.12991932,7.2752934,-0.70253867,0.7471254,0.80355334,-0.2264586,4.185413
62461,-0.6523709,-0.117768526,4.588181,-1.0718864,0.9088932,0.8684888,-0.18852319,5.478328
62461,-0.662437,-0.110309824,4.4875855,-1.1891782,0.76211995,0.80336183,-0.16563524,5.5440736
62461,-0.662437,-0.110309824,3.8886232,-1.1975626,0.89165133,0.80336183,-0.16922422,6.2101846
62863,-0.73478234,-0.12962703,6.7622385,-0.30807096,-0.014500678,-0.11125275,-0.086309604,4.138751
63063,-0.6736562,0.040298194,2.7490625,-1.1895033,-0.045546718,-0.060358107,-0.15365146,6.1443458
63063,-0.7083863,0.03359415,6.737575,-0.40648896,-0.20322223,-0.11682494,-0.17777656,4.2073283
63181,-0.7845909,0.024029486,8.054582,0.20998786,-0.5328798,-0.11125275,0.056348722,3.1803806
63647,-0.73654,-0.13530491,2.9779193,0.49774426,-0.5337887,-0.10578692,0.22428446,6.3899064
64005,1.1571165,-0.16588858,6.8843355,0.26953286,-0.4577139,-0.10544586,0.30538836,4.612303
64140,-0.50590307,-0.13676637,7.135488,2.13519,0.013231603,-0.08443987,-0.22003275,4.1744914
64140,-0.62931895,-0.14150335,3.4982777,0.765264,1.3140905,-0.10877111,-0.0855131,6.305353
64140,-0.5791,-0.13683341,3.9773679,0.8160449,-0.17997436,0.1433097,-0.15007542,5.7469845
64140,-0.59294033,-0.13412257,3.7653468,0.8054056,-0.4268786,-0.10186993,-0.13696197,5.7313247
64140,-0.5447335,-0.1416211,4.0433416,0.89454114,0.49603942,-0.10186993,-0.20427456,5.7331085
64675,0.5276505,-0.18378583,3.040179,-0.30574614,0.21357287,-0.056100197,-0.027732374,6.2711563
64675,0.68275684,-0.16985147,4.0259256,-0.111645795,-0.34555188,-0.10285785,-0.18857689,5.7105274
64767,0.37514716,-0.048836797,8.426585,-1.5864397,0.00451118,-0.09915771,-0.1819006,2.3118267
65438,-0.4970983,-0.06378599,9.033982,1.742503,0.504988,0.555579,-0.16867006,3.009511
65923,0.7354009,-0.1759579,3.4585881,0.33817974,-0.1544744,0.14041625,-0.21854292,6.6221604
65923,0.6442635,-0.18190159,2.8914042,0.2694337,0.002097704,-0.059991837,-0.27443528,6.556708
65923,0.70220715,-0.1736667,7.0217166,0.46822536,-0.105342336,-0.10285785,-0.28420708,4.462247
65923,0.7427061,-0.17517856,7.14602,0.8896452,0.01877414,-0.09739202,0.31038263,4.5530868
66174,-0.5963099,-0.1281963,3.6782098,3.2106292,0.11923994,-0.081455685,0.1578421,4.935313
66346,-0.50035757,-0.1416211,7.197931,2.0937636,0.15512025,-0.08443987,-0.22003275,4.1326632
66346,-0.5725309,-0.1345422,8.543131,1.7099562,-0.21903461,-0.0932597,-0.16583359,3.38608
66496,-0.53298026,-0.14340496,7.2018,2.093401,0.19920613,-0.08443987,-0.044464085,4.182291
66700,-0.72613,0.09585314,6.6328726,-1.4153665,0.018020976,-0.10755261,-0.17556468,4.2057285
66707,0.72466743,-0.17023942,4.349257,1.9141124,-0.20039307,-0.07306078,0.32895562,5.92283
66707,0.67555344,-0.052048244,3.532524,2.4097087,-0.32363752,-0.07604497,-0.1633538,2.2405615
66756,-0.72994834,-0.10801861,8.40138,-1.5662072,0.88751495,-0.10755261,-0.17556468,3.0333085
67712,0.07420444,-0.052048244,8.222735,0.45728588,-0.44720393,-0.10559509,-0.18729858,2.4406276
67929,-0.5848729,-0.05578013,9.057623,3.1803524,-0.4479962,-0.08443987,-0.03216514,3.1555064
68052,-0.7004825,-0.13688734,3.1963236,-1.3126035,-0.013455426,-0.10456842,0.15770489,6.1955667
68052,-0.71761155,-0.14838402,6.6121955,-1.1368829,-0.1984376,-0.10736111,-0.1632624,4.0696964
68085,2.6111853,-0.17203483,8.355962,0.31172702,0.022167582,-0.09738274,0.4544102,3.6428568
68085,2.7284737,-0.06559807,1.9298065,-0.20328568,0.69436604,-0.03747854,0.24651818,1.6567692
68119,-0.5276262,-0.14150335,7.374423,2.2425003,0.44975647,-0.081455685,0.29964796,4.1449294
68119,-0.5152838,-0.14069003,7.419768,2.154614,0.675251,-0.081455685,0.38584408,4.1628156
68119,-0.47718784,-0.13905759,7.391786,2.1592774,0.013231603,0.3722175,-0.22003275,4.0595183
68695,-0.46733305,-0.15488988,6.5484467,-1.1976823,-0.4963671,-0.10736111,-0.010110742,4.211992
